type,properties/cp,properties/la_name,properties/road,properties/rcat,properties/easting,properties/northing,geometry/type,geometry/coordinates/0,geometry/coordinates/1
Feature,99748,Hillingdon,A4180,PU,511200,184000,Point,-0.397824830319091,51.543898185517946
Feature,99753,Ealing,A312,PU,511800,182600,Point,-0.389620300035794,51.53119649628401
Feature,99816,Havering,A13,TU,550360,182400,Point,0.165830743515864,51.520455783450494
Feature,99894,Kingston upon Thames,A3210,PU,518500,166600,Point,-0.29842994680075,51.38602752268481
Feature,99896,Kingston upon Thames,A243,PU,518230,165700,Point,-0.302607638330935,51.3779946937316
Feature,99898,Kingston upon Thames,A240,PU,519000,166400,Point,-0.291314783272847,51.38412542568269
Feature,99899,Kingston upon Thames,A240,PU,519660,166000,Point,-0.281969460079275,51.38039166448713
Feature,99900,Kingston upon Thames,A240,PU,519800,166230,Point,-0.279881216966604,51.38242934837317
Feature,99901,Kingston upon Thames,A3,PU,519980,166210,Point,-0.277302624968194,51.382211604906395
Feature,99902,Barking and Dagenham,A13,PU,547000,183620,Point,0.11794553881622,51.532301871498824
Feature,99903,Havering,A13,PU,551300,181730,Point,0.179081669047573,51.51418492519758
Feature,99907,Bexley,A206,PU,552000,176100,Point,0.186739585246811,51.463411019362724
Feature,900001,Southwark,Barry Road,BU,534120,174320,Point,-0.071162903023169,51.45193134360726
Feature,900002,Newham,Browning Road,BU,542580,184730,Point,0.054714718401012,51.54340882013865
Feature,900003,Hounslow,Syon Lane,BU,516400,177260,Point,-0.325094368013382,51.48227290923158
Feature,900004,Hillingdon,,CR,506400,178400,Point,-0.468706424812215,51.494487706207536
Feature,900005,Enfield,Ordnance Road,CU,535830,198800,Point,-0.037116350106572,51.67150861518893
Feature,900006,Wandsworth,Victoria Drive,CU,524110,172730,Point,-0.215705078311966,51.43992236702707
Feature,900007,Hillingdon,,UU,508350,181150,Point,-0.439783414181473,51.518835520644345
Feature,900008,Hounslow,,UU,518420,178130,Point,-0.295725859918966,51.48967322901595
Feature,900009,Barking and Dagenham,Maybury Road,UU,546110,183290,Point,0.104986596257553,51.529567503630744
Feature,900010,Harrow,Long Elmes,UU,514240,190740,Point,-0.351815042436698,51.60386941879578
Feature,900011,Croydon,Spring Park Avenue,UU,535990,165570,Point,-0.047620055467768,51.37285332250049
Feature,900012,Westminster,Regency Street,UU,529760,178610,Point,-0.132301144386558,51.49150042727781
Feature,900013,Camden,Holmdale Road,UU,525260,185130,Point,-0.194769523468224,51.55111072181814
Feature,900014,Tower Hamlets,Cephas Street,UU,535220,182240,Point,-0.05231043956621,51.52284281480866
Feature,900015,Kensington and Chelsea,St Ann's Road,UU,523810,180680,Point,-0.217235370622033,51.51143729602637
Feature,900016,Islington,St John Street,BU,531730,182240,Point,-0.102586217238525,51.52366698929366
Feature,900017,Wandsworth,Hotham Road,UU,523360,175590,Point,-0.22549400308742,51.46579005292077
Feature,900018,Sutton,Rosehill Park West,UU,526080,165970,Point,-0.189777099399829,51.37873356840846
Feature,900019,Southwark,Hollydale Road,UU,535050,176510,Point,-0.056950799040864,51.47139096985249
Feature,900020,Camden,Swains Lane,UU,528560,186580,Point,-0.146669919377876,51.56339997862031
Feature,930065,Ealing,ARGYLE ROAD,BU,516240,182200,Point,-0.325770793419148,51.526705538903144
Feature,930066,Hounslow,WINDMILL LANE,BU,515360,178300,Point,-0.339725420048918,51.49183321412466
Feature,930067,Kingston upon Thames,HIGH STREET,BU,521380,168490,Point,-0.256415718528906,51.40240603990416
Feature,930068,Havering,ST MARY'S LANE,BR,559370,187050,Point,0.297692836930151,51.55976456471057
Feature,930069,Sutton,SUTTON COMMON ROAD,BU,525660,165470,Point,-0.195985502185273,51.37433293007221
Feature,930226,Enfield,ADDISON ROAD,UU,535630,197750,Point,-0.040414085704994,51.66212146431884
Feature,930235,Enfield,HADLEY ROAD,CU,530500,197980,Point,-0.114456007294116,51.66540212313267
Feature,930236,Enfield,PLEVNA ROAD,UU,534390,193230,Point,-0.060066114328793,51.621801205311996
Feature,930237,Waltham Forest,SHERNHALL STREET,UU,538400,188950,Point,-0.003864216303331,51.582369925953316
Feature,930238,Waltham Forest,ENDLEBURY ROAD,UU,538260,193730,Point,-0.004000381680915,51.625357503119545
Feature,930239,Redbridge,CHARTERIS ROAD,UU,540880,191750,Point,0.033029365308206,51.60691627631204
Feature,930240,Redbridge,TOMSWOOD HILL,CU,544120,190910,Point,0.079440309851585,51.59854908422284
Feature,930241,Barnet,WOODSIDE AVENUE,UU,526100,193060,Point,-0.179814219836424,51.62219052448701
Feature,930242,Barnet,BARNET LANE,UU,525070,195510,Point,-0.193810683859664,51.64443827291479
Feature,930243,Barnet,CHURCH END,UU,522820,189530,Point,-0.228406806721576,51.59119058208951
Feature,930244,Barnet,PARK ROAD,UU,527310,195810,Point,-0.161345280656472,51.64663205354819
Feature,930245,Harrow,STREATFIELD ROAD,UU,517220,189640,Point,-0.309171775520607,51.59337120442857
Feature,930246,Harrow,ELM PARK ROAD,UU,511430,190070,Point,-0.392586009637294,51.598410033639986
Feature,930247,Harrow,CAMROSE AVENUE,UU,519090,190850,Point,-0.281778138856665,51.6038541518956
Feature,930248,Richmond upon Thames,PERCY ROAD,UU,513090,170360,Point,-0.374945628867603,51.42092597942647
Feature,930249,Richmond upon Thames,FERRY ROAD,UU,522250,176870,Point,-0.241023173212721,51.47753466628473
Feature,930250,Richmond upon Thames,NORTH ROAD,UU,519160,176430,Point,-0.285645389949115,51.4742388971296
Feature,930251,Barking and Dagenham,LODGE AVENUE,CU,546630,185150,Point,0.113251904258224,51.54614578370187
Feature,930252,Barking and Dagenham,MARSTON AVENUE,UU,549090,186540,Point,0.149291553090405,51.55799117846806
Feature,930253,Barking and Dagenham,MILL LANE,UU,548140,188310,Point,0.136343119929408,51.57414526158203
Feature,930254,Barking and Dagenham,ROSSLYN ROAD,UU,544860,184390,Point,0.087431124208036,51.53977352787847
Feature,930255,Havering,LOWER BEDFORDS ROAD,CU,551250,191640,Point,0.182621669571895,51.60324006894244
Feature,930256,Havering,ABBS CROSS LANE,UU,553080,186070,Point,0.206599635950218,51.55270036575264
Feature,930257,Havering,STANLEY ROAD NORTH,UU,551440,183370,Point,0.18180209644971,51.52888299493905
Feature,930258,Havering,FRONT LANE,UU,557280,187740,Point,0.267876179826176,51.56655012197446
Feature,930259,Havering,PETTITS LANE,UU,551420,190010,Point,0.184371547045197,51.58854893545288
Feature,930260,Havering,GUBBINS LANE,UU,554810,190290,Point,0.233390827295647,51.59014412097153
Feature,930261,Hillingdon,HARVIL ROAD,CR,505720,188620,Point,-0.475431148610007,51.586476682806975
Feature,930262,Hillingdon,FURZEGROUND WAY,CU,508240,180090,Point,-0.441693386570323,51.509328994745495
Feature,930263,Hillingdon,CHURCH ROAD,UU,509710,180700,Point,-0.42032993182001,51.51452855360084
Feature,930264,Hillingdon,KINGSHILL AVENUE,UU,509490,182580,Point,-0.422915427767445,51.531469023372146
Feature,930265,Hillingdon,CLEVELAND ROAD,UU,505800,182710,Point,-0.476053768155428,51.53334041502483
Feature,930266,Hillingdon,THORNHILL ROAD,UU,507060,185880,Point,-0.456931177831238,51.5615960579796
Feature,930267,Hillingdon,PARK WAY,UU,510380,187400,Point,-0.408578411094371,51.574618523219065
Feature,930268,Hillingdon,GLENCOE ROAD,UU,511800,182100,Point,-0.389778879095516,51.526702471074216
Feature,930269,Hillingdon,DAWLEY ROAD,UU,509070,179100,Point,-0.430043958393145,51.500271153720035
Feature,930270,Hillingdon,HARMONDSWORTH ROAD,UU,506380,178590,Point,-0.468937190482322,51.496199270776984
Feature,930271,Hillingdon,TOLCARNE DRIVE,UU,510490,190050,Point,-0.406158343598949,51.59841528828613
Feature,930272,Brent,STAG LANE,CU,520230,189220,Point,-0.265883006454804,51.58896269685786
Feature,930273,Brent,BRENTFIELD ROAD,CU,520730,184600,Point,-0.260255014634835,51.54733412163728
Feature,930274,Brent,ALL SOULS' AVENUE,UU,523030,183870,Point,-0.227356593562649,51.54027704438993
Feature,930275,Brent,BROOK ROAD,UU,522240,186360,Point,-0.237877686250914,51.56282696740341
Feature,930276,Ealing,CHASE ROAD,UU,520840,182390,Point,-0.259427394252172,51.52744835921465
Feature,930277,Ealing,NOEL ROAD,UU,519370,181190,Point,-0.281014236442477,51.516975686474765
Feature,930278,Ealing,COLDERSHAW ROAD,UU,516270,179910,Point,-0.326093335762618,51.506117347961954
Feature,930279,Ealing,KENSINGTON ROAD,UU,513050,182940,Point,-0.371498120387606,51.53400372108968
Feature,930280,Hounslow,BEDFONT ROAD,CU,508680,172890,Point,-0.437568732583548,51.444528607201164
Feature,930281,Hounslow,BEAVERS LANE,UU,511720,175510,Point,-0.393016358504817,51.467486648121515
Feature,930282,Hounslow,BRIDGE ROAD,UU,514860,175810,Point,-0.347733454762158,51.4695549638685
Feature,930283,Hounslow,SAXON AVENUE,UU,512700,172690,Point,-0.37981144073811,51.44194599797209
Feature,930284,Hounslow,CRANFORD LANE,UU,511030,177440,Point,-0.402339818348011,51.48496953498107
Feature,930285,Kingston upon Thames,BRIDGE ROAD,CU,518100,164040,Point,-0.30502579380836,51.36310180011029
Feature,930286,Kingston upon Thames,DICKERAGE ROAD,UU,520110,169400,Point,-0.274356721276784,51.41085499176482
Feature,930287,Kingston upon Thames,VILLIERS ROAD,UU,518730,168720,Point,-0.294417552497255,51.405033681209716
Feature,930288,Kingston upon Thames,RAEBURN AVENUE,UU,519710,166800,Point,-0.280981909873078,51.387571353840606
Feature,930289,Kingston upon Thames,MOTSPUR PARK,UU,521910,167160,Point,-0.249256605011153,51.3903389497976
Feature,930320,Lambeth,LEIGHAM COURT ROAD,CU,530860,172150,Point,-0.118854677966904,51.43319205190106
Feature,930321,Lambeth,HERNE HILL ROAD,UU,532310,175310,Point,-0.096826653446847,51.46125375403797
Feature,930322,Lambeth,ABBEVILLE ROAD,UU,529280,174380,Point,-0.140757735065076,51.45359550028
Feature,930323,Lewisham,KIRKDALE,CU,534770,172450,Point,-0.062525387820591,51.43497219824251
Feature,930324,Lewisham,RAVENSBOURNE PARK,UU,537050,173820,Point,-0.029214626121578,51.44673706095058
Feature,930325,Lewisham,ALGERNON ROAD,UU,537760,175390,Point,-0.018393079808319,51.460673477259746
Feature,930326,Southwark,SALTER ROAD,UU,536250,180330,Point,-0.038210757115183,51.50543153207918
Feature,930327,Southwark,COLLEGE ROAD,CU,533270,173050,Point,-0.083866567035357,51.440718789143794
Feature,930328,Southwark,PECKHAM RYE,UU,534980,175180,Point,-0.058465509652789,51.45945556983141
Feature,930329,Southwark,Snowfields,UU,532810,179870,Point,-0.087920016446466,51.50211596498235
Feature,930330,Hammersmith and Fulham,DU CANE ROAD,CU,522310,181130,Point,-0.238684180040305,51.515808056017946
Feature,930331,Hammersmith and Fulham,HAMMERSMITH GROVE,UU,523110,179260,Point,-0.227812844376194,51.49882811395036
Feature,930332,Hammersmith and Fulham,WOODLAWN ROAD,UU,523620,177180,Point,-0.221197099300749,51.48002325976839
Feature,930333,Hammersmith and Fulham,BROUGHTON ROAD,UU,525750,176420,Point,-0.190810283724931,51.4727238499256
Feature,930334,Kensington and Chelsea,GOLBORNE ROAD,UU,524280,181730,Point,-0.210096006172358,51.52077078873783
Feature,930335,Kensington and Chelsea,CADOGAN STREET,UU,527590,178670,Point,-0.163519482722262,51.49253311095455
Feature,930336,Kensington and Chelsea,QUEEN'S GATE,CU,526500,179010,Point,-0.179090210605766,51.49583346374115
Feature,930337,Westminster,SHIRLAND ROAD,UU,524910,182590,Point,-0.200715602284817,51.52836089787001
Feature,930338,Westminster,LEXINGTON STREET,UU,529470,180920,Point,-0.135628845178417,51.51232655754283
Feature,930339,City of London,PRINCE'S STREET,CU,532670,181210,Point,-0.089432120182223,51.51419091000283
Feature,930340,City of London,FENCHURCH STREET,UU,533270,180970,Point,-0.080881071077924,51.511893020943155
Feature,930341,City of London,QUEEN VICTORIA STREET,UU,531880,180950,Point,-0.100907671136265,51.51203919577037
Feature,930342,City of London,MOOR LANE,UU,532590,181760,Point,-0.090377605244915,51.51915232068585
Feature,930343,City of London,GILTSPUR STREET,UU,531830,181540,Point,-0.101407300201887,51.51735300035167
Feature,930344,Camden,LAMB'S CONDUIT STREET,UU,530600,182080,Point,-0.118924393570835,51.522491344900395
Feature,930345,Camden,HIGHGATE ROAD,CU,528350,186190,Point,-0.149840179465228,51.559942896952876
Feature,930346,Camden,MILL LANE,UU,524690,185100,Point,-0.202996971498241,51.55096726400286
Feature,930347,Islington,TOLLINGTON PARK,UU,530780,186940,Point,-0.114526533028132,51.56612515051677
Feature,930348,Islington,PREBEND STREET,UU,532240,183750,Point,-0.094672613588644,51.53711770313016
Feature,930349,Islington,TUFNELL PARK ROAD,UU,529760,185960,Point,-0.129596008644323,51.55755357784579
Feature,930350,Islington,AMWELL STREET,UU,531180,182850,Point,-0.110282558812918,51.52927680482791
Feature,930351,Hackney,BARBAULD ROAD,UU,533220,186060,Point,-0.079676712174289,51.55764632346087
Feature,930352,Hackney,HOXTON STREET,UU,533280,182850,Point,-0.080026517638374,51.52878540998206
Feature,930353,Hackney,CHATSWORTH ROAD,CU,535510,186150,Point,-0.04662867694278,51.557910033156624
Feature,930354,Haringey,FERME PARK ROAD,UU,530650,188270,Point,-0.115906857229211,51.57810753734194
Feature,930355,Haringey,PARK LANE,UU,534220,191060,Point,-0.063350665138481,51.602341399554305
Feature,930356,Haringey,ALEXANDRA PALACE WAY,CU,529390,189550,Point,-0.133609024492177,51.589900987976016
Feature,930357,Newham,BUTCHERS ROAD,UU,540440,181450,Point,0.022568024594019,51.51447095406949
Feature,930358,Newham,FOREST LANE,UU,539510,185050,Point,0.010599134602731,51.54705103785295
Feature,930359,Newham,CHARLEMONT ROAD,UU,543080,182640,Point,0.061071460771867,51.52450211052168
Feature,930360,Newham,GWENDOLINE AVENUE,UU,540800,183780,Point,0.028683297416759,51.53531873009247
Feature,930361,Tower Hamlets,WAPPING HIGH STREET,CU,535070,180250,Point,-0.055233170478528,51.50499566171109
Feature,930362,Tower Hamlets,BANCROFT ROAD,UU,535540,182580,Point,-0.047570036120716,51.52582153964972
Feature,930363,Croydon,GLADESIDE,UU,535730,167140,Point,-0.050753768424903,51.38702449242567
Feature,930364,Croydon,OLD FARLEIGH ROAD,CU,535430,161760,Point,-0.057110065931979,51.33874776338977
Feature,930365,Croydon,UPPER SHIRLEY ROAD,CU,535410,165570,Point,-0.055947823714763,51.37299183266353
Feature,930366,Croydon,HAROLD ROAD,UU,532960,170300,Point,-0.089355665388638,51.41607801374746
Feature,930367,Croydon,BENSHAM LANE,UU,531800,167140,Point,-0.107200395321802,51.38795010893244
Feature,930368,Croydon,PAMPISFORD ROAD,UU,531960,163180,Point,-0.106371314178491,51.35232470958015
Feature,930369,Merton,CANNON HILL LANE,UU,523860,167900,Point,-0.220986658812706,51.39656774111533
Feature,930370,Merton,STANFORD WAY,UU,529640,169220,Point,-0.137466500343348,51.40714034350623
Feature,930371,Merton,ARTHUR ROAD,UU,524570,171440,Point,-0.209543448032322,51.428227785508504
Feature,930372,Sutton,YORK ROAD,UU,525080,163580,Point,-0.204978654259411,51.357474640504
Feature,930373,Sutton,MILL LANE,UU,528190,165270,Point,-0.159727762571184,51.37197036328467
Feature,930374,Sutton,BOUNDARY ROAD,UU,528470,163290,Point,-0.15642210204721,51.354112475432274
Feature,930375,Sutton,BROWNING AVENUE,UU,522900,166140,Point,-0.235387787554926,51.38095826181489
Feature,930376,Wandsworth,FRANCISCAN ROAD,UU,528020,171530,Point,-0.159911940187571,51.428268358164644
Feature,930377,Wandsworth,PLOUGH ROAD,UU,526770,175410,Point,-0.176493865243296,51.46341939932118
Feature,930378,Wandsworth,MAGDALEN ROAD,UU,526440,173290,Point,-0.181998991670308,51.44444032091764
Feature,930379,Bexley,YARNTON WAY,CU,548400,179430,Point,0.136352261935107,51.49428720012448
Feature,930380,Bexley,WESTWOOD LANE,UU,545740,175530,Point,0.096453932554483,51.459934614553674
Feature,930381,Bexley,BARNEHURST ROAD,UU,550210,175700,Point,0.160821274809647,51.46029445173327
Feature,930382,Bexley,ELSA ROAD,UU,547300,176360,Point,0.119238574390134,51.46698911697972
Feature,930383,Bexley,UPTON ROAD SOUTH,UU,548900,174000,Point,0.14126338557735,51.4453650826512
Feature,930384,Greenwich,BUGSBY'S WAY,CU,539960,178790,Point,0.014600367731648,51.49068701342472
Feature,930385,Greenwich,CROOM'S HILL,UU,538600,177170,Point,-0.005611858895265,51.47646409192354
Feature,930386,Greenwich,DONALDSON ROAD,UU,543470,176920,Point,0.064365051285564,51.47300444609564
Feature,930387,Greenwich,WILLIAM BAREFOOT DRIVE,UU,543370,172440,Point,0.061111837418724,51.432772971744136
Feature,930388,Greenwich,KINGSGROUND,UU,542160,174160,Point,0.044406966739762,51.44853357578049
Feature,930389,Bromley,LAYHAMS ROAD,CR,539940,162490,Point,0.007882248064887,51.344216364169036
Feature,930390,Bromley,MIDFIELD WAY,CU,546310,169840,Point,0.102303752959536,51.4086591244467
Feature,930391,Bromley,PLAISTOW LANE,CU,540940,170090,Point,0.025243617953616,51.412264761331244
Feature,930392,Bromley,BLACKBROOK LANE,CU,543140,168500,Point,0.056215719175704,51.397426318192686
Feature,930393,Bromley,KENT ROAD,UU,546990,167410,Point,0.111068200689311,51.38664816104615
Feature,930394,Bromley,WINDSOR DRIVE,UU,546200,163710,Point,0.098202094724883,51.35360457495184
Feature,930395,Bromley,WICKHAM COURT ROAD,UU,538420,165620,Point,-0.012710844421586,51.372715903200906
Feature,930396,Bromley,CLOCK HOUSE ROAD,UU,536190,169030,Point,-0.043422301561609,51.4038989823963
Feature,930397,Bromley,LENNARD ROAD,UU,536030,170550,Point,-0.045138518240435,51.4175969065038
